"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
4549,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","遠敷","東小浜","3",12000000,"","","280",,"長方形","10.6","85","平成10年","木造","店舗","","北","市道",12.0,"第２種中高層住居専用地域",60,200,"平成26年第１四半期","",""
4550,"宅地(土地)","住宅地","18204","福井県","小浜市","遠敷","東小浜","4",2000000,"60000","","110",18000,"ほぼ台形","15.8","","","","","","北","市道",6.0,"第１種中高層住居専用地域",60,200,"平成25年第３四半期","",""
4551,"農地","","18204","福井県","小浜市","遠敷","","",5500000,"","","760",,"","","","","","","","","",,"",,,"平成28年第３四半期","",""
4552,"農地","","18204","福井県","小浜市","遠敷","","",7600000,"","","1100",,"","","","","","","","","",,"",,,"平成26年第２四半期","",""
4553,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜浅間","小浜","14",3000000,"","","90",,"長方形","4.0","110","昭和60年","木造","住宅","その他","南","市道",5.8,"近隣商業地域",80,200,"平成30年第１四半期","",""
4554,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜浅間","小浜","16",1600000,"","","70",,"ほぼ長方形","4.2","70","","木造","住宅、その他","その他","北","市道",5.6,"近隣商業地域",80,200,"平成28年第２四半期","",""
4555,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜飛鳥","小浜","19",1000000,"","","125",,"長方形","8.0","135","","木造","住宅","住宅","南東","市道",3.0,"商業地域",80,400,"平成29年第３四半期","",""
4556,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜飛鳥","小浜","18",4000000,"","","195",,"ほぼ整形","13.0","140","昭和30年","木造","住宅","住宅","南東","市道",3.1,"第１種中高層住居専用地域",60,200,"平成28年第４四半期","",""
4557,"宅地(土地)","住宅地","18204","福井県","小浜市","小浜飛鳥","小浜","21",1500000,"59000","","85",18000,"不整形","3.0","","","","","","北西","市道",3.3,"商業地域",80,400,"平成26年第１四半期","",""
4558,"宅地(土地)","住宅地","18204","福井県","小浜市","小浜生玉","小浜","8",4000000,"110000","","125",33000,"長方形","5.0","","","","","倉庫","東","市道",4.0,"商業地域",80,400,"平成29年第１四半期","",""
4559,"宅地(土地と建物)","商業地","18204","福井県","小浜市","小浜生玉","小浜","10",3000000,"","","100",,"長方形","5.5","55","","木造","住宅","倉庫","南東","県道",7.0,"商業地域",80,400,"平成28年第４四半期","",""
4560,"宅地(土地と建物)","商業地","18204","福井県","小浜市","小浜生玉","小浜","10",4700000,"","","95",,"ほぼ長方形","3.5","125","","軽量鉄骨造","住宅、店舗","住宅","南東","県道",7.0,"商業地域",80,400,"平成27年第１四半期","",""
4561,"宅地(土地)","商業地","18204","福井県","小浜市","小浜生玉","小浜","12",2300000,"66000","","115",20000,"不整形","10.0","","","","","その他","接面道路無","",,"商業地域",80,400,"平成26年第３四半期","",""
4562,"宅地(土地と建物)","商業地","18204","福井県","小浜市","小浜今宮","小浜","7",11000000,"","","250",,"ほぼ長方形","8.0","260","","木造","住宅","住宅","東","市道",10.8,"商業地域",80,400,"平成30年第１四半期","",""
4563,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜今宮","小浜","9",6800000,"","","95",,"長方形","4.0","140","平成8年","木造","住宅、倉庫","住宅","東","市道",10.0,"商業地域",80,400,"平成29年第２四半期","",""
4564,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜大宮","小浜","10",3000000,"","","80",,"長方形","6.0","95","","木造","住宅","","北東","市道",6.4,"商業地域",80,400,"平成26年第１四半期","",""
4565,"宅地(土地)","住宅地","18204","福井県","小浜市","小浜男山","小浜","8",2000000,"91000","","75",28000,"長方形","5.3","","","","","倉庫","南東","市道",3.5,"商業地域",80,400,"平成25年第４四半期","",""
4566,"宅地(土地と建物)","商業地","18204","福井県","小浜市","小浜鹿島","小浜","11",7500000,"","","280",,"不整形","8.0","260","昭和36年","木造","住宅","事務所","北西","市道",5.5,"近隣商業地域",80,200,"平成30年第２四半期","",""
4567,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜鹿島","小浜","10",3000000,"","","145",,"ほぼ長方形","5.5","160","","木造","住宅、倉庫、その他","住宅","北西","市道",5.4,"近隣商業地域",80,200,"平成29年第３四半期","",""
4568,"宅地(土地と建物)","商業地","18204","福井県","小浜市","小浜鹿島","小浜","14",6700000,"","","240",,"長方形","8.1","185","","木造","住宅","","北","市道",5.0,"近隣商業地域",80,200,"平成25年第４四半期","",""
4569,"宅地(土地と建物)","商業地","18204","福井県","小浜市","小浜鹿島","小浜","11",3000000,"","","150",,"長方形","5.0","195","昭和56年","木造","住宅","","北西","市道",6.0,"近隣商業地域",80,200,"平成25年第３四半期","",""
4570,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜香取","小浜","18",200000,"","","80",,"ほぼ台形","4.5","105","","木造","住宅","店舗","北西","市道",5.0,"商業地域",80,400,"平成28年第１四半期","",""
4571,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜神田","小浜","10",7500000,"","","200",,"不整形","7.0","105","","木造","住宅","その他","北東","県道",18.0,"商業地域",80,400,"平成26年第４四半期","",""
4572,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜貴船","小浜","14",14000000,"","","270",,"長方形","4.5","125","平成17年","木造","住宅","住宅","北","県道",12.5,"近隣商業地域",80,200,"平成29年第２四半期","",""
4573,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜貴船","小浜","16",3000000,"","","150",,"ほぼ整形","10.0","160","","木造","住宅、店舗","その他","南","市道",7.0,"商業地域",80,400,"平成28年第４四半期","",""
4574,"宅地(土地)","住宅地","18204","福井県","小浜市","小浜貴船","小浜","15",180000,"8700","","70",2600,"ほぼ長方形","5.0","","","","","その他","北","道路",1.5,"近隣商業地域",80,200,"平成27年第４四半期","",""
4575,"宅地(土地と建物)","商業地","18204","福井県","小浜市","小浜酒井","小浜","4",2700000,"","","120",,"ほぼ長方形","5.5","210","昭和45年","","住宅、店舗","住宅","南西","県道",15.0,"商業地域",80,400,"平成28年第１四半期","","調停・競売等"
4576,"宅地(土地)","住宅地","18204","福井県","小浜市","小浜酒井","小浜","7",10000000,"140000","","230",44000,"ほぼ台形","18.0","","","","","その他","南東","市道",6.0,"商業地域",80,400,"平成27年第４四半期","",""
4577,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜酒井","小浜","6",3400000,"","","115",,"ほぼ長方形","9.3","60","","","倉庫","","西","市道",2.3,"商業地域",80,400,"平成26年第１四半期","",""
4578,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜酒井","小浜","6",1500000,"","","75",,"ほぼ台形","3.0","30","","木造","住宅","","西","市道",3.7,"商業地域",80,400,"平成25年第４四半期","",""
4579,"宅地(土地)","住宅地","18204","福井県","小浜市","小浜塩竃","小浜","12",7000000,"100000","","230",31000,"ほぼ整形","11.0","","","","","住宅","北西","市道",5.5,"第１種住居地域",60,200,"平成30年第２四半期","",""
4580,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜塩竃","小浜","11",2500000,"","","110",,"不整形","5.0","70","","木造","住宅","","北西","市道",5.6,"第１種住居地域",60,200,"平成29年第１四半期","",""
4581,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜塩竃","小浜","14",7700000,"","","300",,"不整形","17.0","260","","木造","工場","","北東","市道",1.6,"第１種住居地域",60,200,"平成26年第１四半期","",""
4582,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜塩竃","小浜","13",2000000,"","","100",,"ほぼ長方形","4.5","60","","木造","住宅","","南東","市道",5.4,"第１種住居地域",60,200,"平成26年第１四半期","",""
4583,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜白鳥","小浜","13",6000000,"","","210",,"ほぼ長方形","8.8","","","","","住宅","南東","市道",7.5,"近隣商業地域",80,200,"平成28年第１四半期","",""
4584,"宅地(土地)","住宅地","18204","福井県","小浜市","小浜白鬚","小浜","9",9000000,"100000","","290",31000,"長方形","21.5","","","","","その他","接面道路無","",,"近隣商業地域",80,200,"平成27年第３四半期","",""
4585,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜鈴鹿","小浜","13",4500000,"","","170",,"不整形","6.2","140","昭和40年","木造、ブロック造","住宅","住宅","北西","市道",5.7,"第１種住居地域",60,200,"平成29年第３四半期","",""
4586,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜鈴鹿","小浜","11",750000,"","","60",,"長方形","4.0","","","","","その他","北西","市道",5.5,"第１種住居地域",60,200,"平成28年第４四半期","",""
4587,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜住吉","小浜","7",200000,"","","160",,"不整形","7.0","210","昭和45年","木造","住宅","その他","北東","市道",4.5,"商業地域",80,400,"平成28年第１四半期","",""
4588,"宅地(土地と建物)","商業地","18204","福井県","小浜市","小浜住吉","小浜","10",18000000,"","","700",,"不整形","12.5","370","","木造","住宅","","南東","市道",5.6,"商業地域",80,400,"平成25年第４四半期","",""
4589,"宅地(土地)","住宅地","18204","福井県","小浜市","小浜多賀","小浜","16",1500000,"61000","","80",18000,"ほぼ長方形","4.5","","","","","その他","北東","市道",3.5,"準工業地域",60,200,"平成26年第３四半期","",""
4590,"宅地(土地と建物)","商業地","18204","福井県","小浜市","小浜竜田","小浜","5",12000000,"","","70",,"ほぼ台形","4.5","110","平成22年","鉄骨造","店舗","店舗","南西","県道",15.0,"商業地域",80,400,"平成29年第３四半期","",""
4591,"宅地(土地)","住宅地","18204","福井県","小浜市","小浜津島","小浜","14",2500000,"110000","","75",34000,"ほぼ長方形","5.0","","","","","その他","北西","市道",6.0,"第１種住居地域",60,200,"平成29年第３四半期","",""
4592,"宅地(土地)","住宅地","18204","福井県","小浜市","小浜津島","小浜","16",4800000,"110000","","145",33000,"台形","15.4","","","","","その他","東","市道",5.8,"準工業地域",60,200,"平成29年第２四半期","",""
4593,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜津島","小浜","14",8400000,"","","430",,"ほぼ整形","21.0","570","昭和62年","鉄骨造","共同住宅","その他","東","県道",7.0,"準工業地域",60,200,"平成29年第２四半期","",""
4594,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜津島","小浜","16",15000000,"","","195",,"台形","10.0","135","昭和53年","木造","住宅","住宅","北東","道路",10.0,"準工業地域",60,200,"平成28年第４四半期","",""
4595,"宅地(土地と建物)","住宅地","18204","福井県","小浜市","小浜日吉","小浜","10",100000,"","","90",,"長方形","12.7","50","","","住宅、その他","住宅","北東","市道",1.7,"近隣商業地域",80,200,"平成28年第１四半期","",""
4596,"宅地(土地)","商業地","18204","福井県","小浜市","小浜日吉","小浜","12",2000000,"55000","","115",17000,"不整形","","","","","","","北西","市道",20.0,"近隣商業地域",80,200,"平成25年第４四半期","",""
4597,"宅地(土地と建物)","商業地","18204","福井県","小浜市","小浜日吉","小浜","9",5000000,"","","140",,"ほぼ長方形","5.5","150","","木造","住宅","","北西","市道",6.0,"近隣商業地域",80,200,"平成25年第３四半期","",""
